inout_travelling,operator,network_type,rating,calldrop_category,latitude,longitude,state_name,month,year
Outdoor,jio,4G,4,Satisfactory,-1,-1,NA,7,2017
Outdoor,jio,4G,5,Satisfactory,15.7087384,77.6442297,Karnataka,7,2017
Outdoor,jio,4G,1,Poor Voice Quality,-1,-1,NA,7,2017
Outdoor,jio,4G,1,Poor Voice Quality,-1,-1,NA,7,2017
Outdoor,jio,4G,4,Satisfactory,-1,-1,NA,7,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,7,2017
Outdoor,jio,4G,2,Call Dropped,-1,-1,NA,7,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,7,2017
Outdoor,jio,4G,4,Satisfactory,-1,-1,NA,7,2017
Outdoor,jio,4G,4,Satisfactory,-1,-1,NA,7,2017
Outdoor,jio,4G,1,Poor Voice Quality,22.7983616,86.1776466,Jharkhand,7,2017
Outdoor,jio,4G,1,Poor Voice Quality,22.7983616,86.1776466,Jharkhand,7,2017
Outdoor,jio,4G,1,Poor Voice Quality,22.7983616,86.1776466,Jharkhand,7,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,7,2017
Outdoor,jio,4G,3,Poor Voice Quality,-1,-1,NA,7,2017
Outdoor,jio,4G,1,Poor Voice Quality,-1,-1,NA,7,2017
Outdoor,jio,4G,3,Poor Voice Quality,12.91339014,77.67710274,Karnataka,7,2017
Outdoor,jio,4G,2,Poor Voice Quality,19.1115756,73.0167406,Maharashtra,7,2017
Outdoor,jio,4G,5,Satisfactory,10.0324191,76.2916038,Kerala,7,2017
Outdoor,jio,4G,5,Satisfactory,10.0323875,76.2916151,Kerala,7,2017
Outdoor,jio,4G,5,Satisfactory,22.58529167,88.44432833,West Bengal,7,2017
Outdoor,jio,4G,5,Satisfactory,22.5760405,88.4814069,West Bengal,7,2017
Outdoor,jio,4G,5,Satisfactory,22.5760405,88.4814069,West Bengal,7,2017
Outdoor,jio,4G,5,Satisfactory,24.1583502,80.6685846,Madhya Pradesh,7,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,7,2017
Outdoor,jio,4G,5,Satisfactory,18.51049509,73.84893371,Maharashtra,7,2017
Outdoor,jio,4G,4,Satisfactory,17.36412333,78.42716333,Telangana,7,2017
Outdoor,jio,4G,5,Satisfactory,17.13109667,77.905285,Telangana,7,2017
Outdoor,jio,4G,4,Satisfactory,18.50031833,73.85960833,Maharashtra,7,2017
Outdoor,jio,4G,4,Satisfactory,18.5143927,73.8162605,Maharashtra,7,2017
Outdoor,jio,4G,3,Poor Voice Quality,18.50361333,73.895795,Maharashtra,7,2017
Outdoor,jio,4G,2,Poor Voice Quality,12.8503434,77.664887,Karnataka,7,2017
Outdoor,jio,4G,3,Call Dropped,-1,-1,NA,7,2017
Outdoor,jio,4G,1,Call Dropped,28.67612242,77.31209389,Uttar Pradesh,7,2017
Outdoor,jio,4G,2,Poor Voice Quality,28.67612242,77.31209389,Uttar Pradesh,7,2017
Outdoor,jio,4G,1,Poor Voice Quality,-1,-1,NA,7,2017
Outdoor,jio,4G,1,Call Dropped,25.62535667,85.20898,Bihar,7,2017
Outdoor,jio,4G,4,Satisfactory,25.62535667,85.20898,Bihar,7,2017
Outdoor,jio,4G,5,Satisfactory,25.58686167,85.179485,Bihar,7,2017
Outdoor,jio,4G,4,Satisfactory,-1,-1,NA,7,2017
Outdoor,jio,4G,3,Call Dropped,12.990699,77.6646075,Karnataka,7,2017
Outdoor,jio,4G,5,Satisfactory,10.1093301,76.3521133,Kerala,7,2017
Outdoor,jio,4G,5,Satisfactory,10.1274664,76.2943537,Kerala,7,2017
Outdoor,jio,4G,3,Poor Voice Quality,-1,-1,NA,7,2017
Outdoor,jio,4G,3,Poor Voice Quality,-1,-1,NA,7,2017
Outdoor,jio,4G,3,Poor Voice Quality,-1,-1,NA,7,2017
Outdoor,jio,4G,4,Satisfactory,26.34545897,75.4749083,Rajasthan,7,2017
Outdoor,jio,4G,5,Satisfactory,15.7080262,77.6446608,Karnataka,7,2017
Outdoor,jio,4G,5,Satisfactory,17.32592277,78.48340573,Telangana,7,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,7,2017
Outdoor,jio,4G,3,Poor Voice Quality,26.34545897,75.4749083,Rajasthan,7,2017
Outdoor,jio,4G,3,Poor Voice Quality,26.34545897,75.4749083,Rajasthan,7,2017
Outdoor,jio,4G,1,Call Dropped,28.63535,77.05592333,Delhi,7,2017
Outdoor,jio,4G,5,Satisfactory,15.7080262,77.6446608,Karnataka,7,2017
Outdoor,jio,4G,4,Satisfactory,22.53691935,88.32755766,West Bengal,7,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,7,2017
Outdoor,jio,4G,1,Call Dropped,-1,-1,NA,7,2017
Outdoor,jio,4G,1,Poor Voice Quality,-1,-1,NA,7,2017
Outdoor,jio,4G,3,Poor Voice Quality,-1,-1,NA,7,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,7,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,7,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,7,2017
Outdoor,jio,4G,5,Satisfactory,20.166265,79.98631833,Maharashtra,7,2017
Outdoor,jio,4G,5,Satisfactory,20.166265,79.98631833,Maharashtra,7,2017
Outdoor,jio,4G,2,Poor Voice Quality,-1,-1,NA,7,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,7,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,7,2017
Outdoor,jio,4G,5,Satisfactory,23.23690667,87.86247667,West Bengal,7,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,7,2017
Outdoor,jio,4G,4,Satisfactory,-1,-1,NA,7,2017
Outdoor,jio,4G,1,Poor Voice Quality,-1,-1,NA,7,2017
Outdoor,jio,4G,1,Call Dropped,-1,-1,NA,7,2017
Outdoor,jio,4G,4,Satisfactory,28.59844092,77.40559794,Uttar Pradesh,7,2017
Outdoor,jio,4G,5,Satisfactory,28.68379199,77.50297673,Uttar Pradesh,7,2017
Outdoor,jio,4G,5,Satisfactory,28.68382408,77.50291202,Uttar Pradesh,7,2017
Outdoor,jio,4G,2,Call Dropped,20.26349473,85.8355701,Odisha,7,2017
Outdoor,jio,4G,3,Poor Voice Quality,20.25018828,85.82278109,Odisha,7,2017
Outdoor,jio,4G,5,Satisfactory,20.26985967,85.81470734,Odisha,7,2017
Outdoor,jio,4G,5,Satisfactory,20.26985967,85.81470734,Odisha,7,2017
Outdoor,jio,4G,5,Satisfactory,20.25015743,85.82252952,Odisha,7,2017
Outdoor,jio,4G,5,Satisfactory,20.25015743,85.82252952,Odisha,7,2017
Outdoor,jio,4G,5,Satisfactory,20.2502838,85.822755,Odisha,7,2017
Outdoor,jio,4G,5,Satisfactory,20.25897015,85.78956255,Odisha,7,2017
Outdoor,jio,4G,5,Satisfactory,20.25897015,85.78956255,Odisha,7,2017
Outdoor,jio,4G,5,Satisfactory,20.25013576,85.82297274,Odisha,7,2017
Outdoor,jio,4G,4,Satisfactory,20.2502764,85.82289351,Odisha,7,2017
Outdoor,jio,4G,5,Satisfactory,20.2878434,85.8411053,Odisha,7,2017
Outdoor,jio,4G,5,Satisfactory,20.2886017,85.8417451,Odisha,7,2017
Outdoor,jio,4G,4,Satisfactory,20.25026648,85.82283271,Odisha,7,2017
Outdoor,jio,4G,5,Satisfactory,20.47152742,85.85966195,Odisha,7,2017
Outdoor,jio,4G,1,Poor Voice Quality,-1,-1,NA,7,2017
Outdoor,jio,4G,4,Satisfactory,-1,-1,NA,7,2017
Outdoor,jio,4G,4,Satisfactory,-1,-1,NA,7,2017
Outdoor,jio,4G,1,Call Dropped,-1,-1,NA,7,2017
Outdoor,jio,4G,4,Satisfactory,-1,-1,NA,7,2017
Outdoor,jio,4G,3,Call Dropped,19.120369,72.8491776,Maharashtra,7,2017
Outdoor,jio,4G,5,Satisfactory,19.0858355,72.9085057,Maharashtra,7,2017
Outdoor,jio,4G,4,Satisfactory,19.0858355,72.9085057,Maharashtra,7,2017
Outdoor,jio,4G,5,Satisfactory,19.20764535,73.16588198,Maharashtra,7,2017
Outdoor,jio,4G,4,Satisfactory,12.46669868,75.3112132,Karnataka,7,2017
Outdoor,jio,4G,5,Satisfactory,26.85687709,80.99331816,Uttar Pradesh,7,2017
Outdoor,jio,4G,1,Poor Voice Quality,22.9891043,72.6270955,Gujarat,7,2017
Outdoor,jio,4G,3,Poor Voice Quality,22.9809045,72.61705853,Gujarat,7,2017
Outdoor,jio,4G,3,Poor Voice Quality,22.99115793,72.61425128,Gujarat,7,2017
Outdoor,jio,4G,5,Satisfactory,28.5717497,77.3611212,Uttar Pradesh,7,2017
Outdoor,jio,4G,4,Satisfactory,22.76531315,88.54289931,West Bengal,7,2017
Outdoor,jio,4G,1,Poor Voice Quality,17.4380978,78.4426107,Telangana,7,2017
Outdoor,jio,4G,1,Call Dropped,17.438075,78.4426107,Telangana,7,2017
Outdoor,jio,4G,5,Satisfactory,32.26885174,75.65675033,Punjab,7,2017
Outdoor,jio,4G,4,Satisfactory,28.6446448,77.1683215,NCT,7,2017
Outdoor,jio,4G,4,Satisfactory,13.1170834,80.1036303,Tamil Nadu,7,2017
Outdoor,jio,4G,5,Satisfactory,22.9974359,72.510962,Gujarat,7,2017
Outdoor,jio,4G,3,Call Dropped,22.99970102,72.5459173,Gujarat,7,2017
Outdoor,jio,4G,5,Satisfactory,18.4930009,73.847039,Maharashtra,7,2017
Outdoor,jio,4G,3,Call Dropped,30.32623452,78.05119262,Uttarakhand,7,2017
Outdoor,jio,4G,5,Satisfactory,23.6948433,86.97353509,West Bengal,7,2017
Outdoor,jio,4G,5,Satisfactory,23.73994857,86.83690278,West Bengal,7,2017
Outdoor,jio,4G,5,Satisfactory,23.74054006,86.83682782,West Bengal,7,2017
Outdoor,jio,4G,5,Satisfactory,23.74110885,86.83299613,West Bengal,7,2017
Outdoor,jio,4G,5,Satisfactory,23.74176548,86.83629481,West Bengal,7,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,7,2017
Outdoor,jio,4G,4,Satisfactory,-1,-1,NA,7,2017
Outdoor,jio,4G,4,Satisfactory,-1,-1,NA,7,2017
Outdoor,jio,4G,4,Satisfactory,28.75158975,77.08006907,Delhi,7,2017
Outdoor,jio,4G,3,Poor Voice Quality,28.58240978,77.17721202,Delhi,7,2017
Outdoor,jio,4G,5,Satisfactory,28.49249711,77.14087395,Delhi,7,2017
Outdoor,jio,4G,4,Satisfactory,28.5382802,77.14226848,Delhi,7,2017
Outdoor,jio,4G,5,Satisfactory,28.5645455,77.1899769,Delhi,7,2017
Outdoor,jio,4G,4,Satisfactory,28.5388479,77.2140639,Delhi,7,2017
Outdoor,jio,4G,5,Satisfactory,30.68974508,76.76299573,Chandigarh,7,2017
Outdoor,jio,4G,5,Satisfactory,30.67768094,76.80853614,Punjab,7,2017
Outdoor,jio,4G,5,Satisfactory,30.65870393,76.80652103,Punjab,7,2017
Outdoor,jio,4G,2,Poor Voice Quality,-1,-1,NA,7,2017
Outdoor,jio,4G,1,Call Dropped,-1,-1,NA,7,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,7,2017
Outdoor,jio,4G,4,Satisfactory,21.15823367,79.07564045,Maharashtra,7,2017
Outdoor,jio,4G,2,Poor Voice Quality,16.00023,80.02706,Andhra Pradesh,7,2017
Outdoor,jio,4G,5,Satisfactory,15.795205,79.98095,Andhra Pradesh,7,2017
Outdoor,jio,4G,4,Satisfactory,-1,-1,NA,7,2017
Outdoor,jio,4G,3,Call Dropped,22.58322833,88.35028333,West Bengal,7,2017
Outdoor,jio,4G,3,Poor Voice Quality,-1,-1,NA,7,2017
Outdoor,jio,4G,2,Poor Voice Quality,25.55879691,75.30282646,Rajasthan,7,2017
Outdoor,jio,4G,1,Call Dropped,15.91507312,80.48505158,Andhra Pradesh,7,2017
Outdoor,jio,4G,1,Poor Voice Quality,16.0649397,80.5485795,Andhra Pradesh,7,2017
Outdoor,jio,4G,1,Poor Voice Quality,16.2924326,80.4530481,Andhra Pradesh,7,2017
Outdoor,jio,4G,1,Call Dropped,16.3184971,80.43293823,Andhra Pradesh,7,2017
Outdoor,jio,4G,1,Poor Voice Quality,16.3061788,80.4368571,Andhra Pradesh,7,2017
Outdoor,jio,4G,1,Call Dropped,16.06503725,80.55438166,Andhra Pradesh,7,2017
Outdoor,jio,4G,1,Call Dropped,16.06321129,80.55068469,Andhra Pradesh,7,2017
Outdoor,jio,4G,1,Call Dropped,16.0648306,80.548296,Andhra Pradesh,7,2017
Outdoor,jio,4G,1,Poor Voice Quality,16.06320833,80.54966038,Andhra Pradesh,7,2017
Outdoor,jio,4G,1,Poor Voice Quality,16.06500525,80.55427773,Andhra Pradesh,7,2017
Outdoor,jio,4G,1,Poor Voice Quality,24.89262333,85.54301,Bihar,7,2017
Outdoor,jio,4G,5,Satisfactory,34.41335578,74.71025665,Jammu and Kashmir,7,2017
Outdoor,jio,4G,4,Satisfactory,12.97752887,77.69607979,Karnataka,7,2017
Outdoor,jio,4G,1,Poor Voice Quality,29.07325886,75.15232077,Rajasthan,7,2017
Outdoor,jio,4G,1,Poor Voice Quality,23.33539049,88.32316083,West Bengal,7,2017
Outdoor,jio,4G,2,Poor Voice Quality,23.33534942,88.32316326,West Bengal,7,2017
Outdoor,jio,4G,3,Poor Voice Quality,23.33518771,88.32301526,West Bengal,7,2017
Outdoor,jio,4G,1,Poor Voice Quality,23.33510016,88.32309964,West Bengal,7,2017
Outdoor,jio,4G,1,Poor Voice Quality,23.3372263,88.3205001,West Bengal,7,2017
Outdoor,jio,4G,2,Poor Voice Quality,23.3390985,88.3205476,West Bengal,7,2017
Outdoor,jio,4G,1,Poor Voice Quality,23.33497735,88.32133688,West Bengal,7,2017
Outdoor,jio,4G,1,Poor Voice Quality,23.33497735,88.32133688,West Bengal,7,2017
Outdoor,jio,4G,1,Call Dropped,23.3492224,88.3225216,West Bengal,7,2017
Outdoor,jio,4G,1,Call Dropped,23.3492224,88.3225216,West Bengal,7,2017
Outdoor,jio,4G,1,Call Dropped,23.33509328,88.3232896,West Bengal,7,2017
Outdoor,jio,4G,1,Call Dropped,23.3492224,88.3225216,West Bengal,7,2017
Outdoor,jio,4G,2,Poor Voice Quality,10.00920977,76.32594937,Kerala,7,2017
Outdoor,jio,4G,5,Satisfactory,10.02099368,76.34400621,Kerala,7,2017
Outdoor,jio,4G,5,Satisfactory,10.00471698,76.31168081,Kerala,7,2017
Outdoor,jio,4G,5,Satisfactory,19.0656073,72.9204026,Maharashtra,7,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,7,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,7,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,7,2017
Outdoor,jio,4G,4,Satisfactory,-1,-1,NA,7,2017
Outdoor,jio,4G,4,Satisfactory,17.4741437,78.4843959,Telangana,7,2017
Outdoor,jio,4G,4,Satisfactory,17.4740072,78.4843959,Telangana,7,2017
Outdoor,jio,4G,3,Call Dropped,17.4647472,78.5035511,Telangana,7,2017
Outdoor,jio,4G,3,Call Dropped,17.4681424,78.5071464,Telangana,7,2017
Outdoor,jio,4G,1,Call Dropped,-1,-1,NA,7,2017
Outdoor,jio,4G,4,Satisfactory,25.6113376,85.1399956,Bihar,7,2017
Outdoor,jio,4G,1,Poor Voice Quality,25.6109148,85.1383749,Bihar,7,2017
Outdoor,jio,4G,4,Satisfactory,26.02138865,89.99229385,Assam,7,2017
Outdoor,jio,4G,3,Call Dropped,12.9238825,79.1348026,Tamil Nadu,7,2017
Outdoor,jio,4G,2,Call Dropped,22.58322833,88.35028333,West Bengal,7,2017
Outdoor,jio,4G,5,Satisfactory,17.40178855,78.45713674,Telangana,7,2017
Outdoor,jio,4G,1,Poor Voice Quality,-1,-1,NA,7,2017
Outdoor,jio,4G,5,Satisfactory,12.9848029,80.2049518,Tamil Nadu,7,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,7,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,7,2017
Outdoor,jio,4G,5,Satisfactory,21.1319315,72.8017753,Gujarat,7,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,7,2017
Outdoor,jio,4G,5,Satisfactory,26.90435974,80.94152501,Uttar Pradesh,7,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,7,2017
Outdoor,jio,4G,5,Satisfactory,26.75455992,83.40252318,Uttar Pradesh,7,2017
Outdoor,jio,4G,5,Satisfactory,26.71332205,83.4031199,Uttar Pradesh,7,2017
Outdoor,jio,4G,5,Satisfactory,8.4760639,77.0007681,Kerala,7,2017
Outdoor,jio,4G,3,Poor Voice Quality,25.6044961,85.1007611,Bihar,7,2017
Outdoor,jio,4G,4,Satisfactory,27.500867,95.3312489,Assam,7,2017
Outdoor,jio,4G,1,Call Dropped,21.2005389,81.2909264,Chhattisgarh,7,2017
Outdoor,jio,4G,1,Call Dropped,21.2005389,81.2909264,Chhattisgarh,7,2017
Outdoor,jio,4G,1,Call Dropped,21.2005389,81.2909264,Chhattisgarh,7,2017
Outdoor,jio,4G,1,Call Dropped,21.2005389,81.2909264,Chhattisgarh,7,2017
Outdoor,jio,4G,1,Call Dropped,21.2005389,81.2909264,Chhattisgarh,7,2017
Outdoor,jio,4G,1,Call Dropped,21.2005389,81.2909264,Chhattisgarh,7,2017
Outdoor,jio,4G,1,Call Dropped,21.2005389,81.2909264,Chhattisgarh,7,2017
Outdoor,jio,4G,1,Call Dropped,21.2005389,81.2909264,Chhattisgarh,7,2017
Outdoor,jio,4G,1,Call Dropped,21.2005389,81.2909264,Chhattisgarh,7,2017
Outdoor,jio,4G,1,Call Dropped,21.2005389,81.2909264,Chhattisgarh,7,2017
Outdoor,jio,4G,1,Call Dropped,21.2005389,81.2909264,Chhattisgarh,7,2017
Outdoor,jio,4G,1,Call Dropped,21.2005389,81.2909264,Chhattisgarh,7,2017
Outdoor,jio,4G,1,Call Dropped,21.2005389,81.2909264,Chhattisgarh,7,2017
Outdoor,jio,4G,1,Call Dropped,21.2005389,81.2909264,Chhattisgarh,7,2017
Outdoor,jio,4G,1,Call Dropped,21.2005389,81.2909264,Chhattisgarh,7,2017
Outdoor,jio,4G,1,Call Dropped,21.2005389,81.2909264,Chhattisgarh,7,2017
Outdoor,jio,4G,1,Call Dropped,21.2005389,81.2909264,Chhattisgarh,7,2017
Outdoor,jio,4G,1,Call Dropped,21.2005389,81.2909264,Chhattisgarh,7,2017
Outdoor,jio,4G,1,Call Dropped,21.2005389,81.2909264,Chhattisgarh,7,2017
Outdoor,jio,4G,1,Call Dropped,21.2005389,81.2909264,Chhattisgarh,7,2017
Outdoor,jio,4G,1,Call Dropped,21.2005389,81.2909264,Chhattisgarh,7,2017
Outdoor,jio,4G,1,Call Dropped,21.2005389,81.2909264,Chhattisgarh,7,2017
Outdoor,jio,4G,1,Call Dropped,21.2005389,81.2909264,Chhattisgarh,7,2017
Outdoor,jio,4G,1,Call Dropped,21.2005389,81.2909264,Chhattisgarh,7,2017
Outdoor,jio,4G,1,Call Dropped,21.2005389,81.2909264,Chhattisgarh,7,2017
Outdoor,jio,4G,1,Poor Voice Quality,23.33558438,88.32297175,West Bengal,7,2017
Outdoor,jio,4G,1,Call Dropped,26.8667812,75.8013555,Rajasthan,7,2017
Outdoor,jio,4G,5,Satisfactory,13.0382757,80.2564059,Tamil Nadu,7,2017
Outdoor,jio,4G,5,Satisfactory,13.03403983,80.27061571,Tamil Nadu,7,2017
Outdoor,jio,4G,5,Satisfactory,13.0383612,80.2718143,Tamil Nadu,7,2017
Outdoor,jio,4G,5,Satisfactory,13.0433733,80.2388296,Tamil Nadu,7,2017
Outdoor,jio,4G,4,Satisfactory,23.00665667,72.61130333,Gujarat,7,2017
Outdoor,jio,4G,1,Poor Voice Quality,23.25375536,79.97206885,Madhya Pradesh,7,2017
Outdoor,jio,4G,4,Satisfactory,-1,-1,NA,7,2017
Outdoor,jio,4G,5,Satisfactory,19.04221324,72.92257137,Maharashtra,7,2017
Outdoor,jio,4G,3,Call Dropped,19.04238305,72.91477846,Maharashtra,7,2017
Outdoor,jio,4G,1,Call Dropped,19.04226007,72.92512406,Maharashtra,7,2017
Outdoor,jio,4G,4,Satisfactory,9.96776779,76.318938,Kerala,7,2017
Outdoor,jio,4G,5,Satisfactory,19.1446702,72.9991272,Maharashtra,7,2017
Outdoor,jio,4G,5,Satisfactory,19.14135906,73.00203466,Maharashtra,7,2017
Outdoor,jio,4G,4,Satisfactory,19.12566352,73.01486699,Maharashtra,7,2017
Outdoor,jio,4G,4,Satisfactory,19.20745456,72.96453785,Maharashtra,7,2017
Outdoor,jio,4G,5,Satisfactory,19.1438823,72.9950037,Maharashtra,7,2017
Outdoor,jio,4G,5,Satisfactory,19.14480865,72.99892828,Maharashtra,7,2017
Outdoor,jio,4G,3,Poor Voice Quality,21.2070319,72.8910797,Gujarat,7,2017
Outdoor,jio,4G,4,Satisfactory,28.59099167,77.30512167,Uttar Pradesh,7,2017
Outdoor,jio,4G,4,Satisfactory,28.59099167,77.30512167,Uttar Pradesh,7,2017
Outdoor,jio,4G,2,Poor Voice Quality,-1,-1,NA,7,2017
Outdoor,jio,4G,3,Poor Voice Quality,-1,-1,NA,7,2017
Outdoor,jio,4G,3,Call Dropped,-1,-1,NA,7,2017
Outdoor,jio,4G,4,Satisfactory,11.71648,78.1776404,Tamil Nadu,7,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,7,2017
Outdoor,jio,4G,5,Satisfactory,17.4582,78.37078667,Telangana,7,2017
Outdoor,jio,4G,5,Satisfactory,17.4582,78.37078667,Telangana,7,2017
Outdoor,jio,4G,5,Satisfactory,17.4582,78.37078667,Telangana,7,2017
Outdoor,jio,4G,3,Call Dropped,-1,-1,NA,7,2017
Outdoor,jio,4G,3,Call Dropped,24.22242009,88.48578038,West Bengal,7,2017
Outdoor,jio,4G,3,Call Dropped,24.22242009,88.48578038,West Bengal,7,2017
Outdoor,jio,4G,4,Satisfactory,25.24858667,83.03813333,Uttar Pradesh,7,2017
Outdoor,jio,4G,4,Satisfactory,-1,-1,NA,7,2017
Outdoor,jio,4G,5,Satisfactory,22.46311264,88.33285661,West Bengal,7,2017
Outdoor,jio,4G,4,Satisfactory,-1,-1,NA,7,2017
Outdoor,jio,4G,2,Call Dropped,-1,-1,NA,7,2017
Outdoor,jio,4G,4,Satisfactory,-1,-1,NA,7,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,7,2017
Outdoor,jio,4G,1,Poor Voice Quality,18.55320833,73.88272667,Maharashtra,7,2017
Outdoor,jio,4G,4,Satisfactory,22.5464907,88.3538334,West Bengal,7,2017
Outdoor,jio,4G,5,Satisfactory,18.930557,72.8359051,Maharashtra,7,2017
Outdoor,jio,4G,2,Poor Voice Quality,28.6463636,77.1666041,NCT,7,2017
Outdoor,jio,4G,5,Satisfactory,19.0367337,72.8657866,Maharashtra,7,2017
Outdoor,jio,4G,5,Satisfactory,22.90506371,72.48460529,Gujarat,7,2017
Outdoor,jio,4G,5,Satisfactory,22.90506371,72.48460529,Gujarat,7,2017
Outdoor,jio,4G,3,Call Dropped,22.90477448,72.48463823,Gujarat,7,2017
Outdoor,jio,4G,3,Call Dropped,22.90477448,72.48463823,Gujarat,7,2017
Outdoor,jio,4G,3,Call Dropped,22.90477448,72.48463823,Gujarat,7,2017
Outdoor,jio,4G,3,Call Dropped,22.90477448,72.48463823,Gujarat,7,2017
Outdoor,jio,4G,1,Poor Voice Quality,-1,-1,NA,7,2017
Outdoor,jio,4G,2,Poor Voice Quality,-1,-1,NA,7,2017
Outdoor,jio,4G,1,Call Dropped,25.6024618,85.13719378,Bihar,7,2017
Outdoor,jio,4G,3,Call Dropped,18.7082424,79.4202773,Telangana,7,2017
Outdoor,jio,4G,5,Satisfactory,12.88622119,77.58446655,Karnataka,7,2017
Outdoor,jio,4G,5,Satisfactory,12.9330426,77.6015534,Karnataka,7,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,7,2017
Outdoor,jio,4G,3,Call Dropped,23.0533308,72.5193851,Gujarat,7,2017
Outdoor,jio,4G,5,Satisfactory,23.0537339,72.5185763,Gujarat,7,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,7,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,7,2017
Outdoor,jio,4G,5,Satisfactory,23.529485,87.34320167,West Bengal,7,2017
Outdoor,jio,4G,1,Poor Voice Quality,12.91339014,77.67710274,Karnataka,7,2017
Outdoor,jio,4G,4,Satisfactory,10.03912043,76.29587057,Kerala,7,2017
Outdoor,jio,4G,5,Satisfactory,13.07216,80.26091,Tamil Nadu,7,2017
Outdoor,jio,4G,5,Satisfactory,13.07471,80.26279333,Tamil Nadu,7,2017
Outdoor,jio,4G,4,Satisfactory,12.32093737,76.64383074,Karnataka,7,2017
Outdoor,jio,4G,1,Call Dropped,28.37855833,79.41074534,Uttar Pradesh,7,2017
Outdoor,jio,4G,1,Poor Voice Quality,34.21838522,74.54932947,Jammu and Kashmir,7,2017
Outdoor,jio,4G,5,Satisfactory,13.04313133,80.25777344,Tamil Nadu,7,2017
Outdoor,jio,4G,5,Satisfactory,13.01344248,80.22764694,Tamil Nadu,7,2017
Outdoor,jio,4G,5,Satisfactory,13.01344248,80.22764694,Tamil Nadu,7,2017
Outdoor,jio,4G,4,Satisfactory,13.01479653,80.23076183,Tamil Nadu,7,2017
Outdoor,jio,4G,5,Satisfactory,13.01322488,80.22749562,Tamil Nadu,7,2017
Outdoor,jio,4G,5,Satisfactory,13.00672422,80.24231899,Tamil Nadu,7,2017
Outdoor,jio,4G,5,Satisfactory,29.1370615,75.7424752,Haryana,7,2017
Outdoor,jio,4G,3,Call Dropped,19.12808697,72.83100849,Maharashtra,7,2017
Outdoor,jio,4G,4,Satisfactory,19.1330432,72.8275111,Maharashtra,7,2017
Outdoor,jio,4G,3,Call Dropped,19.1330366,72.8274418,Maharashtra,7,2017
Outdoor,jio,4G,4,Satisfactory,22.70700317,88.47564183,West Bengal,7,2017
Outdoor,jio,4G,5,Satisfactory,17.45122603,78.36760932,Telangana,7,2017
Outdoor,jio,4G,1,Call Dropped,-1,-1,NA,7,2017
Outdoor,jio,4G,5,Satisfactory,19.04213388,72.85663801,Maharashtra,7,2017
Outdoor,jio,4G,5,Satisfactory,20.47130393,85.85947442,Odisha,7,2017
Outdoor,jio,4G,5,Satisfactory,22.0293598,88.062129,West Bengal,7,2017
Outdoor,jio,4G,3,Call Dropped,28.62776667,77.22746167,NCT,7,2017
Outdoor,jio,4G,3,Call Dropped,28.62776667,77.22746167,NCT,7,2017
Outdoor,jio,4G,3,Call Dropped,28.62773167,77.22734667,NCT,7,2017
Outdoor,jio,4G,1,Poor Voice Quality,34.18651665,74.54927423,Jammu and Kashmir,7,2017
Outdoor,jio,4G,5,Satisfactory,28.6317822,77.3451121,Uttar Pradesh,7,2017
Outdoor,jio,4G,1,Poor Voice Quality,-1,-1,NA,7,2017
Outdoor,jio,4G,1,Call Dropped,20.74171766,78.62353966,Maharashtra,7,2017
Outdoor,jio,4G,5,Satisfactory,12.9994196,77.4470701,Karnataka,7,2017
Outdoor,jio,4G,4,Satisfactory,-1,-1,NA,7,2017
Outdoor,jio,4G,5,Satisfactory,17.69007507,75.92189453,Maharashtra,7,2017
Outdoor,jio,4G,5,Satisfactory,17.69007507,75.92189453,Maharashtra,7,2017
Outdoor,jio,4G,5,Satisfactory,17.69007507,75.92189453,Maharashtra,7,2017
Outdoor,jio,4G,4,Satisfactory,23.6653763,87.6673426,West Bengal,7,2017
